,path,keywords,keywords_by_double_tab
2202,20231226_170028_jpg.rf.jpg,"['친절상담', '한국부동산', '중개사무소', '062381-8589']",친절상담		한국부동산		중개사무소		062381-8589
2203,20231226_170044_jpg.rf.jpg,"['OXFORD BARBER SHOP', 'MAN ONLY', 'CUT & SHAVES']",OXFORD BARBER SHOP		MAN ONLY		CUT & SHAVES
2204,20231226_170044_jpg.rf2.jpg,"['유잇다술일미리', 'To오SW ', '임머리광주', 'Jitda']",유잇다술일미리		To오SW 		임머리광주		Jitda
2205,20231226_170044_jpg.rf3.jpg,['NaNa'],NaNa
2206,20231226_170044_jpg.rf4.jpg,"['노보쌈', 'NbubgO']",노보쌈		NbubgO
2207,20231226_170044_jpg.rf5.jpg,['H스파 /07088866789'],H스파 /07088866789
2208,20231226_170046_jpg.rf.jpg,"['유잎다불일며리', '휴a', 'Jitda']",유잎다불일며리		휴a		Jitda
2209,20231226_170048_jpg.rf.jpg,"['OXFORD BARBER SHOP', 'MAN ONLY', 'CUT & SHAVES']",OXFORD BARBER SHOP		MAN ONLY		CUT & SHAVES
2210,20231226_170048_jpg.rf2.jpg,['N'],N
2211,20231226_170048_jpg.rf3.jpg,"['수방', '등록번트 29149', '00', '383-', '한국부동산', '2020-', 'o01', '062', '이중개사 대표 손 천식', '381-8589', '중개', '사무소', '010 3612695']",수방		등록번트 29149		00		383-		한국부동산		2020-		o01		062		이중개사 대표 손 천식		381-8589		중개		사무소		010 3612695
2212,20231226_170053_jpg.rf.jpg,['ELEVEN'],ELEVEN
2213,20231226_170112_jpg.rf.jpg,"['동경화드', '#스사F', 'M']",동경화드		#스사F		M
2214,20231226_170112_jpg.rf2.jpg,['마'],마
2215,20231226_170126_jpg.rf.jpg,"['MEGA BIDX', 'COMFORT', 'LIFE THEATER']",MEGA BIDX		COMFORT		LIFE THEATER
2216,20231226_170126_jpg.rf2.jpg,"['미F', 'MOMIENITIS']",미F		MOMIENITIS
2217,20231226_170126_jpg.rf3.jpg,['간세'],간세
2218,20231226_170126_jpg.rf4.jpg,['CLUBGRTT'],CLUBGRTT
2219,20231226_170126_jpg.rf5.jpg,"['E', 'U', 'MDIMIEINITS']",E		U		MDIMIEINITS
2220,20231226_170131_jpg.rf.jpg,"['GRID', 'CLUB']",GRID		CLUB
2221,20231226_170131_jpg.rf2.jpg,"['광일 노래이 ', '2F']",광일 노래이 		2F
2222,20231226_170131_jpg.rf3.jpg,"['유가네한우소머리공탕', '79', '한우사골순대국설렁탕욱재장', 'ww문|가4점우a발co가맹점문의 159-2726', '광주상무점 062383-7060']",유가네한우소머리공탕		79		한우사골순대국설렁탕욱재장		ww문|가4점우a발co가맹점문의 159-2726		광주상무점 062383-7060
2223,20231226_170131_jpg.rf4.jpg,['육개장'],육개장
2224,20231226_170132_jpg.rf.jpg,['L0N'],L0N
2225,20231226_170132_jpg.rf2.jpg,"['MEIGABDK', 'COMFORT', 'LIFE THEATER']",MEIGABDK		COMFORT		LIFE THEATER
2226,20231226_170132_jpg.rf3.jpg,"['만O', 'L', 'Fu', 'MiOM']",만O		L		Fu		MiOM
2227,20231226_170132_jpg.rf4.jpg,"['MEGAIBIO', '기X', 'COMFORT', 'LIFE THEATER']",MEGAIBIO		기X		COMFORT		LIFE THEATER
2228,20231226_170134_jpg.rf.jpg,[],
2229,20231226_170134_jpg.rf2.jpg,"['연', '#뽕', '아로마', '3F']",연		#뽕		아로마		3F
2230,20231226_170134_jpg.rf3.jpg,"['공어래이', 'B1']",공어래이		B1
2231,20231226_170136_jpg.rf.jpg,[],
2232,20231226_170136_jpg.rf2.jpg,"['ZUI', '강남세타이']",ZUI		강남세타이
2233,20231226_170136_jpg.rf3.jpg,['6F'],6F
2234,20231226_170136_jpg.rf4.jpg,"['미엄고', '4F']",미엄고		4F
2235,20231226_170139_jpg.rf.jpg,"['6층', '육구', '라운지Bar']",6층		육구		라운지Bar
2236,20231226_170143_jpg.rf.jpg,"['wwwhsr114com', 'PRIME', 'ASSET', '한솔공인중개사', '프라임에셋주', '6F', '383-33326F', '383-8949', '부동산꼬u', 'MIADEOOB']",wwwhsr114com		PRIME		ASSET		한솔공인중개사		프라임에셋주		6F		383-33326F		383-8949		부동산꼬u		MIADEOOB
2237,20231226_170143_jpg.rf2.jpg,"['아로마', '연', '#불', '24시|간 영업 3F']",아로마		연		#불		24시|간 영업 3F
2238,20231226_170143_jpg.rf3.jpg,[],
2239,20231226_170149_jpg.rf.jpg,['미'],미
2240,20231226_170149_jpg.rf2.jpg,['유가네한우소다리곰탕 한우사'],유가네한우소다리곰탕 한우사
2241,20231226_170149_jpg.rf3.jpg,"['2F', '불', '보회', '직신호시', '#노래', '좌회점', '홀', '유흥주점', '룸소주방']",2F		불		보회		직신호시		#노래		좌회점		홀		유흥주점		룸소주방
2242,20231226_170149_jpg.rf4.jpg,"['약문의 385-1791', '커플식', '수', '2F', '보화', '참', '카노래홀', '유흥주점', '룸소주방']",약문의 385-1791		커플식		수		2F		보화		참		카노래홀		유흥주점		룸소주방
2243,20231226_170155_jpg.rf.jpg,['노래홀가F'],노래홀가F
2244,20231226_170155_jpg.rf2.jpg,"['/감', 'F 노래홀']",/감		F 노래홀
2245,20231226_170157_jpg.rf.jpg,"['니의 손맛', '38년', '직화낙자', '오봉보쌈', '가맹문의 1644-8672', '문점 062-383-3660']",니의 손맛		38년		직화낙자		오봉보쌈		가맹문의 1644-8672		문점 062-383-3660
2246,20231226_170157_jpg.rf2.jpg,['카페이스시'],카페이스시
2247,20231226_170158_jpg.rf.jpg,"['노래홀', '룸소주방']",노래홀		룸소주방
2248,20231226_170200_jpg.rf.jpg,"['오봉집', '38년애니의 손맛', 'H문', '직화낙', '오봉보쌈', '가맹문의 1646 무점 06-83-360']",오봉집		38년애니의 손맛		H문		직화낙		오봉보쌈		가맹문의 1646 무점 06-83-360
2249,20231226_170200_jpg.rf2.jpg,"['수제요리전문', '01021944910']",수제요리전문		01021944910
2250,20231226_170201_jpg.rf.jpg,"['맛찬들', '송성국의 원조', '룸소불구이', '청성편광인신화 대임요크 상반', 'SINCE320086', '/일숙식지 볶국의', '김겹살복습이36습담 일있는', '민돌 광소금구이 힐니다']",맛찬들		송성국의 원조		룸소불구이		청성편광인신화 대임요크 상반		SINCE320086		/일숙식지 볶국의		김겹살복습이36습담 일있는		민돌 광소금구이 힐니다
2251,20231226_170206_jpg.rf.jpg,"['오봉집', 'H면', '38년어', '니의손맛', '직화낙점', '오봉보쌈', '가맹문의 1644-667문', '무점 062-383-3660']",오봉집		H면		38년어		니의손맛		직화낙점		오봉보쌈		가맹문의 1644-667문		무점 062-383-3660
2252,20231226_170206_jpg.rf2.jpg,['카케이스시'],카케이스시
2253,20231226_170206_jpg.rf3.jpg,"['수제요리전문', '01021944910']",수제요리전문		01021944910
2254,20231226_170206_jpg.rf4.jpg,['킹덤라운지'],킹덤라운지
2255,20231226_170216_jpg.rf.jpg,"['7층', '카터미시', 'OK']",7층		카터미시		OK
2256,20231226_170224_jpg.rf.jpg,"['7종', '네터미사지', 'OK']",7종		네터미사지		OK
2257,20231226_170224_jpg.rf2.jpg,"['7F', '튀가나며음', '닭D다이DODO']",7F		튀가나며음		닭D다이DODO
2258,20231226_170224_jpg.rf3.jpg,['프소주'],프소주
2259,20231226_170224_jpg.rf4.jpg,[],
2260,20231226_170224_jpg.rf5.jpg,"['문/의', '5950']",문/의		5950
2261,20231226_170227_jpg.rf.jpg,"['행아웃', 'ROOFTOP', '5등', '&', 'CAMPING']",행아웃		ROOFTOP		5등		&		CAMPING
2262,20231226_170227_jpg.rf2.jpg,"['로마노래방', '육', '유흥주점']",로마노래방		육		유흥주점
2263,20231226_170227_jpg.rf3.jpg,[],
2264,20231226_170228_jpg.rf.jpg,"['15t', '룸소사방', '4F', 'T719-1005']",15t		룸소사방		4F		T719-1005
2265,20231226_170228_jpg.rf2.jpg,['한자발물사'],한자발물사
2266,20231226_170228_jpg.rf3.jpg,"['수', '사짬치', '2층3층/5층/6층', '임대', '142', '42', '469w 21 1427469w', '1661', '문의', '142', '010-3612-6803', 'NUwLN', '진숙81']",수		사짬치		2층3층/5층/6층		임대		142		42		469w 21 1427469w		1661		문의		142		010-3612-6803		NUwLN		진숙81
2267,20231226_170228_jpg.rf4.jpg,"['한식튀페', '영어', '도서밥']",한식튀페		영어		도서밥
2268,20231226_170228_jpg.rf5.jpg,"['M', 'SECRE', '짬광 육사주점']",M		SECRE		짬광 육사주점
2269,20231226_170228_jpg.rf6.jpg,"['한식뷔페', '영내', '도시탁']",한식뷔페		영내		도시탁
2270,20231226_170228_jpg.rf7.jpg,"['EEREL', '꼼장국', '음', '34 1560']",EEREL		꼼장국		음		34 1560
2271,20231226_170228_jpg.rf8.jpg,"['Publichouse', 'SANGMUSIMIN']",Publichouse		SANGMUSIMIN
2272,20231226_170228_jpg.rf9.jpg,['S룸소주방가'],S룸소주방가
2273,20231226_170238_jpg.rf.jpg,"['주탕라포치', '제주도 밤달달한 방', '2F', '상무지구점', '가맹문의 16706784', 'Y']",주탕라포치		제주도 밤달달한 방		2F		상무지구점		가맹문의 16706784		Y
2274,20231226_170238_jpg.rf2.jpg,"['구구단', '노래홀3']",구구단		노래홀3
2275,20231226_170247_jpg.rf.jpg,"['투탕라포차', '제주도 밥달달한 방', '2F', '상무지구점', '가맹문의 16706784', 'MM']",투탕라포차		제주도 밥달달한 방		2F		상무지구점		가맹문의 16706784		MM
2276,20231226_170306_jpg.rf.jpg,"['1827', 'EST', 'Bouming', 'WINE &WHISKY']",1827		EST		Bouming		WINE &WHISKY
2277,20231226_170306_jpg.rf2.jpg,"['1827', 'EST', 'FuUTA']",1827		EST		FuUTA
2278,20231226_170306_jpg.rf3.jpg,['산떼메'],산떼메
2279,20231226_170306_jpg.rf4.jpg,"['스타일', '소주룸']",스타일		소주룸
2280,20231226_170306_jpg.rf5.jpg,"['styIe', '스타일 행소주']",styIe		스타일 행소주
2281,20231226_170306_jpg.rf6.jpg,[],
2282,20231226_170308_jpg.rf.jpg,"['하프 어래비미', '2F']",하프 어래비미		2F
2283,20231226_170308_jpg.rf2.jpg,"['포장판매', 'soon', '561 333', '약문의']",포장판매		soon		561 333		약문의
2284,20231226_170308_jpg.rf3.jpg,"['노래홀', '짬', '룸소주방']",노래홀		짬		룸소주방
2285,20231226_170308_jpg.rf4.jpg,"['원조', '상표등록:제45-200804860', '맛찬들', '로선별한', '7두께의', '집 맛있는', 'SNE2CY', '입니다', '맛자는']",원조		상표등록:제45-200804860		맛찬들		로선별한		7두께의		집 맛있는		SNE2CY		입니다		맛자는
2286,20231226_170308_jpg.rf5.jpg,"['숙성육의원조', '주인장의 장인정신과 고집으로 선별한', '14일 숙성 35cm두게의', '삼겹살 목살이 365일 맛있는', '맛찬들 왕소금구이 입니다']",숙성육의원조		주인장의 장인정신과 고집으로 선별한		14일 숙성 35cm두게의		삼겹살 목살이 365일 맛있는		맛찬들 왕소금구이 입니다
2287,20231226_170308_jpg.rf6.jpg,"['팜', '영육의 원조', '록: 제45-200', '신과고등으로 선별한', '맛찬', '블', '""숙성 35cm 게의', '공노', '목살에이 365일 맛있는', '왕소금구이 입니다', '룸소주방']","팜		영육의 원조		록: 제45-200		신과고등으로 선별한		맛찬		블		""숙성 35cm 게의		공노		목살에이 365일 맛있는		왕소금구이 입니다		룸소주방"
2288,20231226_170310_jpg.rf.jpg,['산w메'],산w메
2289,20231226_170310_jpg.rf2.jpg,"['EST', 'Buliln', 'WINE &W']",EST		Buliln		WINE &W
2290,20231226_170311_jpg.rf.jpg,"['탕매 어래 허매', '2F']",탕매 어래 허매		2F
2291,20231226_170312_jpg.rf.jpg,"['1827', 'EST', 'Bouuninis', 'WINE &WHISKY']",1827		EST		Bouuninis		WINE &WHISKY
2292,20231226_170312_jpg.rf2.jpg,"['스메', 'M', 'hywmwm', '9', '9e0']",스메		M		hywmwm		9		9e0
2293,20231226_170312_jpg.rf3.jpg,['sty'],sty
2294,20231226_170312_jpg.rf4.jpg,[],
2295,20231226_170312_jpg.rf5.jpg,[],
2296,20231226_170315_jpg.rf.jpg,['고'],고
2297,20231226_170315_jpg.rf2.jpg,['2'],2
2298,20231226_170315_jpg.rf3.jpg,"['스타일', '소주룸']",스타일		소주룸
2299,20231226_170323_jpg.rf.jpg,"['qir', 'SlLldusum']",qir		SlLldusum
2300,20231226_170324_jpg.rf.jpg,"['4F', 'Goldencash Luxury Pawnshop', '순금18K 14K', 'Goldencash', '명품전당포', '명품시계', 'Luxury Pawnshop', '골든캐케쉬', '명품가방', 'Tel 385 3662']",4F		Goldencash Luxury Pawnshop		순금18K 14K		Goldencash		명품전당포		명품시계		Luxury Pawnshop		골든캐케쉬		명품가방		Tel 385 3662
2301,20231226_170324_jpg.rf2.jpg,"['숨WIK', '상', '명품시계', '명품가방', 'TEL 353662', '명품전당포']",숨WIK		상		명품시계		명품가방		TEL 353662		명품전당포
2302,20231226_170324_jpg.rf3.jpg,"['Style 소주류', '스타일']",Style 소주류		스타일
2303,20231226_170329_jpg.rf.jpg,"['style 소주룸', '스타일']",style 소주룸		스타일
2304,20231226_170340_jpg.rf.jpg,[],
2305,20231226_170340_jpg.rf2.jpg,"['THGEE', 'PHOTOGRAY']",THGEE		PHOTOGRAY
2306,20231226_170340_jpg.rf3.jpg,"['i', 'KVIETNAM CUISI3']",i		KVIETNAM CUISI3
2307,20231226_170340_jpg.rf4.jpg,"['3', 'SANG1', 'SIMIZ']",3		SANG1		SIMIZ
2308,20231226_170340_jpg.rf5.jpg,"['과선문의점', '부비성식', '광u-7461', '회관', '삼', 'wtbokoe']",과선문의점		부비성식		광u-7461		회관		삼		wtbokoe
2309,20231226_170340_jpg.rf6.jpg,"['엄니', '도사신락', '엄니', '도시씨', '예']",엄니		도사신락		엄니		도시씨		예
2310,20231226_170340_jpg.rf7.jpg,"['한식뷔페', '엄니', '도신락', '이니']",한식뷔페		엄니		도신락		이니
2311,20231226_170348_jpg.rf.jpg,"['i', 'KVIETNAM CUISIAE']",i		KVIETNAM CUISIAE
2312,20231226_170350_jpg.rf.jpg,"['소동점', 'Aul da', '피콩', 'Ooonr']",소동점		Aul da		피콩		Ooonr
2313,20231226_170358_jpg.rf.jpg,"['hoin ', 'BAR', 'R57']",hoin 		BAR		R57
2314,20231226_170358_jpg.rf2.jpg,"['3', '24h Open']",3		24h Open
2315,20231226_170358_jpg.rf3.jpg,"['Bluning', 'WINE&WHISKY']",Bluning		WINE&WHISKY
2316,20231226_170358_jpg.rf4.jpg,"['LAE', '이피사']",LAE		이피사
2317,20231226_170358_jpg.rf5.jpg,[],
2318,20231226_170358_jpg.rf6.jpg,"['피유상무은해점', 'CU', 'Nice to']",피유상무은해점		CU		Nice to
2319,20231226_170358_jpg.rf7.jpg,['로토비통h'],로토비통h
2320,20231226_170358_jpg.rf8.jpg,"['EST', 'AmeuLE', 'huma']",EST		AmeuLE		huma
2321,20231226_170401_jpg.rf.jpg,['호프소주'],호프소주
2322,20231226_170401_jpg.rf2.jpg,"['4F', '1st 룸소주방']",4F		1st 룸소주방
2323,20231226_170401_jpg.rf3.jpg,"['6F', '문식뱅크']",6F		문식뱅크
2324,20231226_170405_jpg.rf.jpg,"['명품', '전대버싸']",명품		전대버싸
2325,20231226_170405_jpg.rf2.jpg,"['골든케쉬', 'Goldencash Luxury', '명품전']",골든케쉬		Goldencash Luxury		명품전
2326,20231226_170405_jpg.rf3.jpg,"['순금18K14K', '명품시계', 'Goldencash Luxury Pawnshop', '명품가방', '4F', 'Tel 3853662', '골든캐시 명품전당포']",순금18K14K		명품시계		Goldencash Luxury Pawnshop		명품가방		4F		Tel 3853662		골든캐시 명품전당포
2327,20231226_170405_jpg.rf4.jpg,"['Styii', '스타일']",Styii		스타일
2328,20231226_170405_jpg.rf5.jpg,['372-8282'],372-8282
2329,20231226_170405_jpg.rf6.jpg,['sty'],sty
2330,20231226_170409_jpg.rf.jpg,"['Goldencash Luxury Pawnshop', '순금18k 14K', '4F', ' 명품시계', '골든캐시 명품전당포', ' 명품가방', 'Tel 385 3662']",Goldencash Luxury Pawnshop		순금18k 14K		4F		 명품시계		골든캐시 명품전당포		 명품가방		Tel 385 3662
2331,20231226_170409_jpg.rf2.jpg,"['명품', '전나버', '4F']",명품		전나버		4F
2332,20231226_170409_jpg.rf3.jpg,['골든케수'],골든케수
2333,20231226_170409_jpg.rf4.jpg,['372-8282'],372-8282
2334,20231226_170410_jpg.rf.jpg,"['명품', '전대버다']",명품		전대버다
2335,20231226_170410_jpg.rf2.jpg,"['372-8282', 'SUvag', '스타일']",372-8282		SUvag		스타일
2336,20231226_170410_jpg.rf3.jpg,['372-8282'],372-8282
2337,20231226_170451_jpg.rf.jpg,"['MllusION', 'SOJU / BEER / MUSIC 일루전']",MllusION		SOJU / BEER / MUSIC 일루전
2338,20231226_170451_jpg.rf2.jpg,"['상무시', '수']",상무시		수
2339,20231226_170451_jpg.rf3.jpg,"['상무흥시장', '반43s115']",상무흥시장		반43s115
2340,20231226_170451_jpg.rf4.jpg,"['체인문의 0103941703', 'IUusION', 'SoJd']",체인문의 0103941703		IUusION		SoJd
2341,20231226_170451_jpg.rf5.jpg,['대우'],대우
2342,20231226_170451_jpg.rf6.jpg,"['SAJU BER MUSIC일투전', 'IUSIOM', '2F']",SAJU BER MUSIC일투전		IUSIOM		2F
2343,20231226_170457_jpg.rf.jpg,"['뉴육', 'NEW', 'YORK', '소주룸', '3F']",뉴육		NEW		YORK		소주룸		3F
2344,20231226_170457_jpg.rf10.jpg,['가예력서'],가예력서
2345,20231226_170457_jpg.rf11.jpg,[],
2346,20231226_170457_jpg.rf12.jpg,[],
2347,20231226_170457_jpg.rf13.jpg,[],
2348,20231226_170457_jpg.rf14.jpg,['wms 일뚜지본찜'],wms 일뚜지본찜
2349,20231226_170457_jpg.rf2.jpg,"['강남', '4F', '스타일', '아로마']",강남		4F		스타일		아로마
2350,20231226_170457_jpg.rf3.jpg,"['MluSION', 'SOJU / BEER/ MUSIC 일루전']",MluSION		SOJU / BEER/ MUSIC 일루전
2351,20231226_170457_jpg.rf4.jpg,['걱주장은해'],걱주장은해
2352,20231226_170457_jpg.rf5.jpg,"['공남래', '전', '오ahe 일로지본집']",공남래		전		오ahe 일로지본집
2353,20231226_170457_jpg.rf6.jpg,"['HA', 'Z어', '체인문의 0103941703', 'IUsION', 'SOO', '일무전본점']",HA		Z어		체인문의 0103941703		IUsION		SOO		일무전본점
2354,20231226_170457_jpg.rf7.jpg,"['스', '7ME']",스		7ME
2355,20231226_170457_jpg.rf8.jpg,"['T', 'CME', '아로마', '4F', '타일', '강남', '주룸3']",T		CME		아로마		4F		타일		강남		주룸3
2356,20231226_170457_jpg.rf9.jpg,"['강남', '보덮뼈자시', 'NEWYDRK소주3F']",강남		보덮뼈자시		NEWYDRK소주3F
2357,20231226_170516_jpg.rf.jpg,"['IllUSION', '체인문의 01039417031', '일루전본점']",IllUSION		체인문의 01039417031		일루전본점
2358,20231226_170519_jpg.rf.jpg,"['소주룸3F', 'NEWYORK']",소주룸3F		NEWYORK
2359,20231226_170519_jpg.rf2.jpg,['강남4토아로마'],강남4토아로마
2360,20231226_170519_jpg.rf3.jpg,"['소피', 'TIME']",소피		TIME
2361,20231226_170519_jpg.rf4.jpg,"['소피', 'TIME']",소피		TIME
2362,20231226_170525_jpg.rf.jpg,"['아로마', '4F', '강남', '스타일']",아로마		4F		강남		스타일
2363,20231226_170525_jpg.rf2.jpg,"['스포츠클럽', 'TIME']",스포츠클럽		TIME
2364,20231226_170525_jpg.rf3.jpg,"['소주룸3F', 'NEWYORK', '뉴옥']",소주룸3F		NEWYORK		뉴옥
2365,20231226_170536_jpg.rf.jpg,"['LUSION', 'SOJU/ BEER / MUSIC 일통전']",LUSION		SOJU/ BEER / MUSIC 일통전
2366,20231226_170536_jpg.rf2.jpg,"['출', '중국정통', '마사지']",출		중국정통		마사지
2367,20231226_170536_jpg.rf3.jpg,[],
2368,20231226_170543_jpg.rf.jpg,"['김사원', '공이개']",김사원		공이개
2369,20231226_170543_jpg.rf2.jpg,"['노맥벨소주방', '3F']",노맥벨소주방		3F
2370,20231226_170551_jpg.rf.jpg,['8'],8
2371,20231226_170551_jpg.rf2.jpg,"['E요일숨기리토토홀', '8090']",E요일숨기리토토홀		8090
2372,20231226_170551_jpg.rf3.jpg,"['룸소주방고래고래', 'eodDO', '3F']",룸소주방고래고래		eodDO		3F
2373,20231226_170551_jpg.rf4.jpg,"['홀덤라운지', 'IME']",홀덤라운지		IME
2374,20231226_170551_jpg.rf5.jpg,['Sky loug'],Sky loug
2375,20231226_170551_jpg.rf6.jpg,['지구상시'],지구상시
2376,20231226_170604_jpg.rf.jpg,"['5', '동', '2F', '일반음식집']",5		동		2F		일반음식집
2377,20231226_170604_jpg.rf2.jpg,"['TIME', 'Sky lounge & Holdrem pub', '5F']",TIME		Sky lounge & Holdrem pub		5F
2378,20231226_170604_jpg.rf3.jpg,"['고래', '룸소주방', '고래', '3F']",고래		룸소주방		고래		3F
2379,20231226_170604_jpg.rf4.jpg,"['4+1', '소주맥주', 'O']",4+1		소주맥주		O
2380,20231226_170604_jpg.rf5.jpg,"['감성/복고/프로제트', '유흥주점', '토토장', '8090', 'w', '4층']",감성/복고/프로제트		유흥주점		토토장		8090		w		4층
2381,20231226_170604_jpg.rf6.jpg,[],
2382,20231226_170604_jpg.rf7.jpg,"['SRAND', 'OPEN', 'wary', '본소주방', '2', '062332-8282', '가']",SRAND		OPEN		wary		본소주방		2		062332-8282		가
2383,20231226_170604_jpg.rf8.jpg,"['떡', '5F', '4층', '도', '광', 'RC']",떡		5F		4층		도		광		RC
2384,20231226_170613_jpg.rf.jpg,"['고래', '룸소주방', '고래', '3F']",고래		룸소주방		고래		3F
2385,20231226_170613_jpg.rf2.jpg,"['00노노습', '4층']",00노노습		4층
2386,20231226_170616_jpg.rf.jpg,"['T', 'TIME', ""Sky lounge &s Hold'em pub"", '5F']",T		TIME		Sky lounge &s Hold'em pub		5F
2387,20231226_170616_jpg.rf2.jpg,"['유흥주점', '감성/복고/프로제트', '토토프', '8090', '4층']",유흥주점		감성/복고/프로제트		토토프		8090		4층
2388,20231226_170617_jpg.rf.jpg,"['1st', '룸소주방', '4F', 'T719-1005']",1st		룸소주방		4F		T719-1005
2389,20231226_170617_jpg.rf2.jpg,"['세각자발', '기법', '엄내', '도시락', '주홀', '링', '푸']",세각자발		기법		엄내		도시락		주홀		링		푸
2390,20231226_170617_jpg.rf3.jpg,"['엄내', '한식뷔페', '억어', '도시낙', '2F']",엄내		한식뷔페		억어		도시낙		2F
2391,20231226_170617_jpg.rf4.jpg,"['나', '도지의', 'C', 'ooo']",나		도지의		C		ooo
2392,20231226_170617_jpg.rf5.jpg,"['3F', '시크링네일']",3F		시크링네일
2393,20231226_170620_jpg.rf.jpg,"['1st', '룸소주방', '4F', 'T719-1005']",1st		룸소주방		4F		T719-1005
2394,20231226_170623_jpg.rf.jpg,"['일', 'A', '어내', '도시락', '디', '주옥', '김 푸']",일		A		어내		도시락		디		주옥		김 푸
2395,20231226_170623_jpg.rf2.jpg,['시크'],시크
2396,20231226_170630_jpg.rf.jpg,"['3F', '시크 네내일악실']",3F		시크 네내일악실
2397,20231226_170630_jpg.rf2.jpg,"['3F', '시크네일왁싱']",3F		시크네일왁싱
2398,20231226_170630_jpg.rf3.jpg,"['교래', '3F']",교래		3F
2399,20231226_170630_jpg.rf4.jpg,['S'],S
2400,20231226_170633_jpg.rf.jpg,"['S', '스터타이', '375-0052', '상무점 5F']",S		스터타이		375-0052		상무점 5F
2401,20231226_170633_jpg.rf2.jpg,[],
2402,20231226_170633_jpg.rf3.jpg,"['수방', '3F']",수방		3F
2403,20231226_170646_jpg.rf.jpg,"['3F', '시크!네일&왁싱', '예약문의 062384-1560']",3F		시크!네일&왁싱		예약문의 062384-1560
2404,20231226_170650_jpg.rf.jpg,"['P', '시크링네일&왁싱', '네일 왁싱 속눈썹', 'OON', '상무지구 시크릿검색', '384 1560']",P		시크링네일&왁싱		네일 왁싱 속눈썹		OON		상무지구 시크릿검색		384 1560
2405,20231226_170650_jpg.rf2.jpg,[],
2406,20231226_170704_jpg.rf.jpg,['토토즐2'],토토즐2
2407,20231226_170704_jpg.rf2.jpg,['마'],마
2408,20231226_170704_jpg.rf3.jpg,"['후o', '23F', '33']",후o		23F		33
2409,20231226_170704_jpg.rf4.jpg,['청춘복고주점'],청춘복고주점
2410,20231226_170710_jpg.rf.jpg,"['5angmn', '상두', '룸소주방', '24시영업23F', '예약375-8733']",5angmn		상두		룸소주방		24시영업23F		예약375-8733
2411,20231226_170710_jpg.rf2.jpg,['토토즐2'],토토즐2
2412,20231226_170717_jpg.rf.jpg,"['Publichouse', 'R0 136', 'SANGMUSIMIN']",Publichouse		R0 136		SANGMUSIMIN
2413,20231226_170718_jpg.rf.jpg,"['Sangmu', '드', 'Z', '룸소주방', '24시영업t23F', '예약375-8733']",Sangmu		드		Z		룸소주방		24시영업t23F		예약375-8733
2414,20231226_170718_jpg.rf2.jpg,['L'],L
2415,20231226_170718_jpg.rf3.jpg,"['Sangmy', '토', '룸소주방', '24시영업1 23F', '예약375-8733', '머']",Sangmy		토		룸소주방		24시영업1 23F		예약375-8733		머
2416,20231226_170718_jpg.rf4.jpg,['토드'],토드
2417,20231226_170723_jpg.rf.jpg,"['대한민국 숙성육의 조 0O', '남들가', '맞맛찬들을날']",대한민국 숙성육의 조 0O		남들가		맞맛찬들을날
2418,20231226_170723_jpg.rf2.jpg,"['찬들', '3F', '왕소금구이', '2', 'SINCE 2008']",찬들		3F		왕소금구이		2		SINCE 2008
2419,20231226_170723_jpg.rf3.jpg,"['맛찬들', '왕소금구이', 'SINCE200']",맛찬들		왕소금구이		SINCE200
2420,20231226_170730_jpg.rf.jpg,"['팜노래홀', '2F']",팜노래홀		2F
2421,20231226_170730_jpg.rf2.jpg,"['노래한J', '자미물 소주생']",노래한J		자미물 소주생
2422,20231226_170730_jpg.rf3.jpg,"['노래한J', '피미', '매서K방0']",노래한J		피미		매서K방0
2423,20231226_170730_jpg.rf4.jpg,"['맛찬들', '어C', '왕소금구이', 'SINCE 2008']",맛찬들		어C		왕소금구이		SINCE 2008
2424,20231226_170731_jpg.rf.jpg,"['24시간', '영업', '족준국정통', '마사지', '남녀공용수면실가족룸완비', '아로마테라피', '족욕실']",24시간		영업		족준국정통		마사지		남녀공용수면실가족룸완비		아로마테라피		족욕실
2425,20231226_170731_jpg.rf2.jpg,"['룸소주방 23F', 'sangmu', 'Sangmu']",룸소주방 23F		sangmu		Sangmu
2426,20231226_170731_jpg.rf3.jpg,"['오마사지 창무해소수학', '숯', '구']",오마사지 창무해소수학		숯		구
2427,20231226_170731_jpg.rf4.jpg,"['한마별소주방', '2', 'S']",한마별소주방		2		S
2428,20231226_170731_jpg.rf5.jpg,['san'],san
2429,20231226_170734_jpg.rf.jpg,"['팜노래홀', '2F', '의']",팜노래홀		2F		의
2430,20231226_170736_jpg.rf.jpg,"['참중국정통', '24시간', '영업', '마사지', '남녀공용수면실가족룸완비', '족욕실', '아로마테라피']",참중국정통		24시간		영업		마사지		남녀공용수면실가족룸완비		족욕실		아로마테라피
2431,20231226_170744_jpg.rf.jpg,"['AURA', '유흥주점', '대형룸완비']",AURA		유흥주점		대형룸완비
2432,20231226_170744_jpg.rf2.jpg,"['AURA', '3F']",AURA		3F
2433,20231226_170746_jpg.rf.jpg,"['AURA', '유흥주점', '대형룸완비']",AURA		유흥주점		대형룸완비
2434,20231226_170748_jpg.rf.jpg,"['중', '중국정통', '마사집', '4층']",중		중국정통		마사집		4층
2435,20231226_170748_jpg.rf2.jpg,"['한마물 소주학', '23F']",한마물 소주학		23F
